customer_id,tenure_months,contract,monthly_charges,total_charges,tech_support,internet_service,payment_method,paperless_billing,support_tickets,churn
CUST-02049,18,Month-to-Month,39.38,664.66,No,DSL,Electronic Check,Yes,2,1
CUST-02050,57,Two Year,74.62,4168.68,No,DSL,Bank Transfer,Yes,0,0
CUST-02051,36,Month-to-Month,60.16,1975.38,Yes,DSL,Bank Transfer,Yes,2,0
CUST-02052,52,Month-to-Month,73.49,3518.37,No,No,Electronic Check,Yes,1,0
CUST-02053,28,Two Year,100.56,2598.38,No,Fiber Optic,Electronic Check,Yes,0,0
CUST-02054,65,Month-to-Month,79.47,4977.72,Yes,Fiber Optic,Electronic Check,Yes,4,1
CUST-02055,53,Month-to-Month,100.51,5136.1,Yes,No,Electronic Check,Yes,3,1
CUST-02056,24,Two Year,53.24,1197.5,No,DSL,Bank Transfer,Yes,3,0
CUST-02057,70,Month-to-Month,49.43,3209.66,Yes,Fiber Optic,Mailed Check,Yes,1,0
CUST-02058,63,Month-to-Month,70.4,4326.38,Yes,No,Credit Card,Yes,0,0
CUST-02059,43,Month-to-Month,69.03,2680.88,No,Fiber Optic,Mailed Check,Yes,1,0
CUST-02060,2,Two Year,65.35,127.29,No,DSL,Bank Transfer,Yes,2,0
CUST-02061,43,Month-to-Month,46.03,1822.98,No,Fiber Optic,Bank Transfer,Yes,2,0
CUST-02062,50,Month-to-Month,99.97,4949.9,Yes,No,Bank Transfer,No,0,1
CUST-02063,27,Month-to-Month,60.93,1548.66,Yes,Fiber Optic,Electronic Check,Yes,2,1
CUST-02064,11,Month-to-Month,105.65,1120.58,No,Fiber Optic,Mailed Check,Yes,2,1
CUST-02065,41,Two Year,70.32,2629.68,Yes,Fiber Optic,Electronic Check,No,1,0
CUST-02066,58,Month-to-Month,86.21,4627.11,No,Fiber Optic,Bank Transfer,No,2,0
CUST-02067,23,Two Year,83.94,1872.82,No,DSL,Electronic Check,No,3,1
CUST-02068,33,Month-to-Month,49.39,1556.58,Yes,No,Mailed Check,Yes,1,0
CUST-02069,1,Month-to-Month,79.18,77.36,No,DSL,Credit Card,Yes,1,0
CUST-02070,51,Two Year,118.21,5765.5,No,No,Bank Transfer,No,2,1
CUST-02071,63,Month-to-Month,76.29,4599.28,No,Fiber Optic,Electronic Check,No,0,0
CUST-02072,56,Month-to-Month,92.53,5108.23,No,Fiber Optic,Mailed Check,No,1,1
CUST-02073,31,Two Year,87.33,2551.48,Yes,No,Bank Transfer,Yes,1,0
CUST-02074,4,Month-to-Month,77.68,307.46,No,Fiber Optic,Credit Card,Yes,0,0
CUST-02075,36,Month-to-Month,74.66,2519.03,No,DSL,Credit Card,Yes,0,1
CUST-02076,68,Two Year,83.68,5308.19,No,Fiber Optic,Electronic Check,Yes,1,0
CUST-02077,7,Month-to-Month,89.08,609.81,Yes,DSL,Credit Card,No,0,1
CUST-02078,16,Month-to-Month,36.2,521.95,No,DSL,Electronic Check,No,1,0
CUST-02079,61,Month-to-Month,76.18,4262.3,No,Fiber Optic,Electronic Check,Yes,1,0
CUST-02080,41,Month-to-Month,65.4,2432.5,Yes,No,Electronic Check,Yes,0,0
CUST-02081,13,Month-to-Month,60.21,744.54,Yes,No,Electronic Check,Yes,0,1
CUST-02082,2,One Year,102.4,197.18,Yes,Fiber Optic,Mailed Check,Yes,0,0
CUST-02083,30,Month-to-Month,51.67,1396.7,No,Fiber Optic,Electronic Check,No,0,1
CUST-02084,43,One Year,35.13,1383.92,Yes,DSL,Electronic Check,Yes,1,0
CUST-02085,61,Month-to-Month,89.89,5100.85,No,DSL,Electronic Check,Yes,1,0
CUST-02086,64,Month-to-Month,34.49,2051.57,Yes,Fiber Optic,Credit Card,Yes,0,1
CUST-02087,33,Month-to-Month,21.8,654.45,Yes,Fiber Optic,Bank Transfer,Yes,1,0
CUST-02088,31,One Year,92.71,2636.29,Yes,Fiber Optic,Bank Transfer,No,0,0
CUST-02089,68,Month-to-Month,73.97,4953.03,Yes,DSL,Credit Card,Yes,2,0
CUST-02090,56,Month-to-Month,81.82,4444.73,Yes,Fiber Optic,Bank Transfer,No,0,0
CUST-02091,16,Two Year,58.94,876.66,Yes,DSL,Electronic Check,Yes,0,0
CUST-02092,50,One Year,35.39,1639.16,No,Fiber Optic,Credit Card,Yes,2,0
CUST-02093,52,Month-to-Month,40.36,1905.68,No,DSL,Mailed Check,Yes,0,0
CUST-02094,17,Two Year,63.2,1004.45,No,Fiber Optic,Mailed Check,Yes,0,0
CUST-02095,71,Month-to-Month,38.19,2548.28,Yes,Fiber Optic,Credit Card,Yes,0,0
CUST-02096,22,Month-to-Month,77.68,1692.59,Yes,DSL,Electronic Check,Yes,0,1
CUST-02097,40,Month-to-Month,58.44,2277.55,Yes,Fiber Optic,Electronic Check,Yes,1,1
CUST-02098,36,Month-to-Month,74.63,2546.75,No,Fiber Optic,Credit Card,Yes,1,1
CUST-02099,50,Month-to-Month,73.88,3374.42,No,DSL,Mailed Check,Yes,2,0
CUST-02100,65,One Year,79.67,5000.49,No,Fiber Optic,Mailed Check,No,0,0
CUST-02101,29,Month-to-Month,82.49,2376.9,No,No,Credit Card,No,1,0
CUST-02102,28,Two Year,61.4,1560.7,Yes,DSL,Credit Card,Yes,1,0
CUST-02103,55,Two Year,74.6,4040.88,Yes,DSL,Credit Card,Yes,1,0
CUST-02104,69,One Year,75.9,4807.72,No,Fiber Optic,Electronic Check,No,2,0
CUST-02105,66,One Year,15.0,960.43,Yes,Fiber Optic,Credit Card,Yes,2,0
CUST-02106,55,One Year,86.16,4352.05,Yes,No,Bank Transfer,Yes,1,0
CUST-02107,51,Two Year,73.75,3610.81,Yes,DSL,Bank Transfer,Yes,3,1
CUST-02108,56,Month-to-Month,84.1,4350.55,No,No,Electronic Check,Yes,0,1
CUST-02109,68,Month-to-Month,37.83,2454.54,No,Fiber Optic,Bank Transfer,Yes,1,0
CUST-02110,1,Month-to-Month,62.11,59.63,Yes,DSL,Electronic Check,No,1,1
CUST-02111,43,Month-to-Month,42.71,1766.47,Yes,Fiber Optic,Credit Card,No,1,1
CUST-02112,3,Month-to-Month,88.62,257.43,No,Fiber Optic,Bank Transfer,No,2,1
CUST-02113,42,One Year,34.87,1328.2,Yes,DSL,Bank Transfer,No,2,0
CUST-02114,29,Month-to-Month,46.78,1316.38,Yes,DSL,Electronic Check,Yes,0,0
CUST-02115,22,Two Year,83.36,1678.88,No,DSL,Mailed Check,No,1,0
CUST-02116,65,Month-to-Month,54.27,3413.62,Yes,Fiber Optic,Mailed Check,No,0,1
CUST-02117,52,Month-to-Month,46.79,2219.95,Yes,DSL,Credit Card,Yes,2,0
CUST-02118,41,Month-to-Month,92.67,3601.68,No,DSL,Bank Transfer,No,0,1
CUST-02119,64,Month-to-Month,93.69,5628.46,No,DSL,Electronic Check,No,1,1
CUST-02120,8,Month-to-Month,88.05,702.1,No,Fiber Optic,Mailed Check,Yes,2,1
CUST-02121,47,Month-to-Month,91.22,4129.06,Yes,No,Electronic Check,Yes,2,0
CUST-02122,12,Month-to-Month,64.21,700.26,Yes,DSL,Mailed Check,No,1,1
CUST-02123,17,Month-to-Month,64.89,1070.13,No,No,Mailed Check,Yes,0,1
CUST-02124,14,Month-to-Month,53.8,692.5,Yes,Fiber Optic,Electronic Check,Yes,2,0
CUST-02125,40,Month-to-Month,74.19,2755.76,Yes,No,Electronic Check,Yes,0,1
CUST-02126,46,Month-to-Month,56.8,2450.4,Yes,Fiber Optic,Bank Transfer,Yes,1,0
CUST-02127,55,Month-to-Month,59.17,3181.53,Yes,Fiber Optic,Mailed Check,Yes,1,0
CUST-02128,32,Month-to-Month,85.0,2704.79,No,Fiber Optic,Electronic Check,Yes,0,1
CUST-02129,68,Month-to-Month,99.61,6722.23,Yes,Fiber Optic,Bank Transfer,Yes,3,0
CUST-02130,27,Month-to-Month,79.96,1979.88,No,No,Mailed Check,Yes,1,1
CUST-02131,12,One Year,114.86,1248.81,Yes,No,Electronic Check,No,2,1
CUST-02132,3,Two Year,52.36,154.39,No,Fiber Optic,Electronic Check,Yes,2,0
CUST-02133,10,Two Year,24.05,223.38,No,Fiber Optic,Electronic Check,No,0,0
CUST-02134,33,Month-to-Month,87.87,2778.74,Yes,Fiber Optic,Credit Card,Yes,0,0
CUST-02135,30,Month-to-Month,50.7,1517.75,No,Fiber Optic,Electronic Check,Yes,2,0
CUST-02136,62,Month-to-Month,63.16,3597.33,No,Fiber Optic,Credit Card,No,3,1
CUST-02137,10,One Year,25.76,241.5,Yes,Fiber Optic,Mailed Check,No,0,0
CUST-02138,19,One Year,47.52,890.93,No,DSL,Bank Transfer,No,3,0
CUST-02139,71,Two Year,32.44,2222.62,No,No,Credit Card,No,1,0
CUST-02140,3,Two Year,59.14,176.31,No,DSL,Electronic Check,Yes,2,1
CUST-02141,31,Month-to-Month,60.14,1795.68,Yes,DSL,Bank Transfer,Yes,0,0
CUST-02142,15,One Year,72.25,1008.27,Yes,DSL,Electronic Check,No,0,0
CUST-02143,39,Two Year,100.99,3861.85,Yes,DSL,Electronic Check,Yes,2,0
CUST-02144,71,Month-to-Month,86.92,6022.75,Yes,Fiber Optic,Credit Card,Yes,4,1
CUST-02145,17,Two Year,29.45,497.33,Yes,DSL,Electronic Check,Yes,0,0
CUST-02146,27,Month-to-Month,85.2,2179.9,No,DSL,Credit Card,No,0,1
CUST-02147,33,Two Year,72.79,2282.65,Yes,DSL,Credit Card,Yes,1,0
CUST-02148,58,One Year,67.55,3652.98,Yes,DSL,Bank Transfer,Yes,0,0
CUST-02149,71,Month-to-Month,69.43,4569.06,Yes,No,Bank Transfer,Yes,0,1
CUST-02150,7,One Year,75.11,525.59,Yes,Fiber Optic,Credit Card,Yes,1,0
CUST-02151,36,Month-to-Month,52.7,1892.88,No,DSL,Electronic Check,Yes,2,1
CUST-02152,55,One Year,65.44,3429.91,No,Fiber Optic,Bank Transfer,Yes,2,0
CUST-02153,1,One Year,99.6,99.15,Yes,Fiber Optic,Electronic Check,No,3,0
CUST-02154,59,One Year,52.4,2892.55,Yes,Fiber Optic,Electronic Check,Yes,2,0
CUST-02155,18,Two Year,44.25,784.55,Yes,DSL,Electronic Check,No,1,0
CUST-02156,38,Month-to-Month,68.46,2506.49,No,Fiber Optic,Electronic Check,Yes,0,1
CUST-02157,71,Month-to-Month,41.74,2879.69,Yes,DSL,Electronic Check,Yes,0,1
CUST-02158,46,Month-to-Month,26.93,1203.87,Yes,DSL,Bank Transfer,No,0,0
CUST-02159,72,Month-to-Month,61.39,4259.11,Yes,No,Bank Transfer,Yes,0,1
CUST-02160,44,Month-to-Month,106.22,4604.66,Yes,Fiber Optic,Credit Card,Yes,1,0
CUST-02161,16,Month-to-Month,69.03,1037.33,Yes,DSL,Bank Transfer,Yes,0,0
CUST-02162,50,Month-to-Month,74.46,3666.85,No,DSL,Credit Card,Yes,3,0
CUST-02163,45,Month-to-Month,16.75,692.2,Yes,Fiber Optic,Credit Card,Yes,2,0
CUST-02164,23,Two Year,80.95,1712.89,Yes,DSL,Credit Card,No,2,0
CUST-02165,6,Month-to-Month,72.33,421.71,Yes,Fiber Optic,Electronic Check,Yes,0,0
CUST-02166,47,Two Year,53.38,2446.17,Yes,DSL,Electronic Check,Yes,1,0
CUST-02167,42,Month-to-Month,74.5,3098.43,No,DSL,Mailed Check,Yes,0,0
CUST-02168,56,Month-to-Month,74.25,3856.41,No,Fiber Optic,Electronic Check,Yes,2,1
CUST-02169,10,Month-to-Month,43.51,394.03,No,DSL,Credit Card,Yes,1,0
CUST-02170,39,Month-to-Month,78.3,2903.3,No,Fiber Optic,Mailed Check,Yes,1,0
CUST-02171,59,Month-to-Month,99.93,5822.37,No,DSL,Credit Card,Yes,1,0
CUST-02172,65,Month-to-Month,64.3,4167.57,No,No,Mailed Check,Yes,1,0
CUST-02173,68,Month-to-Month,48.31,3238.37,No,Fiber Optic,Credit Card,Yes,1,0
CUST-02174,16,Month-to-Month,65.56,995.46,No,DSL,Electronic Check,No,4,1
CUST-02175,13,One Year,91.37,1171.58,No,DSL,Mailed Check,Yes,3,0
CUST-02176,42,Month-to-Month,39.34,1522.41,No,Fiber Optic,Credit Card,No,1,1
CUST-02177,34,Two Year,84.46,2849.0,Yes,Fiber Optic,Mailed Check,Yes,1,0
CUST-02178,17,Month-to-Month,53.05,862.79,No,Fiber Optic,Bank Transfer,Yes,1,0
CUST-02179,8,Two Year,76.05,571.25,Yes,DSL,Mailed Check,Yes,1,0
CUST-02180,11,One Year,55.89,589.07,No,Fiber Optic,Credit Card,Yes,0,0
CUST-02181,25,Two Year,55.82,1365.36,No,DSL,Bank Transfer,No,1,0
CUST-02182,54,Two Year,108.08,5392.83,No,DSL,Credit Card,No,1,0
CUST-02183,5,Month-to-Month,34.77,158.24,No,DSL,Mailed Check,Yes,1,1
CUST-02184,8,Month-to-Month,82.13,639.5,No,Fiber Optic,Bank Transfer,Yes,2,1
CUST-02185,20,Month-to-Month,113.28,2254.83,No,Fiber Optic,Mailed Check,No,2,0
CUST-02186,63,Two Year,87.14,5290.53,Yes,DSL,Bank Transfer,Yes,1,0
CUST-02187,72,One Year,36.72,2417.15,Yes,DSL,Bank Transfer,No,1,0
CUST-02188,32,Month-to-Month,37.96,1171.4,Yes,Fiber Optic,Electronic Check,No,3,0
CUST-02189,4,Two Year,51.21,186.75,Yes,Fiber Optic,Bank Transfer,No,0,0
CUST-02190,1,Month-to-Month,73.95,68.8,Yes,Fiber Optic,Mailed Check,Yes,1,0
CUST-02191,62,One Year,75.65,4236.09,No,Fiber Optic,Electronic Check,Yes,1,0
CUST-02192,33,One Year,38.21,1196.31,No,Fiber Optic,Bank Transfer,Yes,2,0
CUST-02193,6,Month-to-Month,48.18,269.46,Yes,Fiber Optic,Bank Transfer,Yes,2,1
CUST-02194,61,One Year,49.71,2758.65,No,No,Bank Transfer,No,0,0
CUST-02195,39,Two Year,65.48,2377.26,Yes,No,Credit Card,Yes,5,0
CUST-02196,26,Month-to-Month,119.62,3000.51,No,Fiber Optic,Mailed Check,Yes,1,1
CUST-02197,33,Month-to-Month,46.67,1430.62,No,Fiber Optic,Credit Card,Yes,0,0
CUST-02198,17,Month-to-Month,45.58,708.46,No,DSL,Bank Transfer,Yes,1,0
CUST-02199,68,One Year,41.67,2704.58,Yes,DSL,Mailed Check,Yes,3,0
CUST-02200,57,Month-to-Month,85.89,4774.92,Yes,DSL,Bank Transfer,Yes,1,0
CUST-02201,15,Two Year,68.97,1016.98,Yes,Fiber Optic,Electronic Check,Yes,0,1
CUST-02202,53,Two Year,47.59,2389.12,No,No,Credit Card,No,1,0
CUST-02203,13,Month-to-Month,60.93,769.2,No,Fiber Optic,Mailed Check,No,1,0
CUST-02204,33,Month-to-Month,50.21,1629.31,No,Fiber Optic,Electronic Check,Yes,2,1
CUST-02205,54,One Year,77.4,4042.88,No,DSL,Bank Transfer,Yes,2,0
CUST-02206,3,One Year,137.11,391.89,Yes,No,Electronic Check,No,1,0
CUST-02207,53,Month-to-Month,83.77,4022.44,No,DSL,Electronic Check,No,3,0
CUST-02208,17,Month-to-Month,67.68,1068.87,No,No,Electronic Check,Yes,0,1
CUST-02209,51,Month-to-Month,53.38,2537.21,Yes,DSL,Credit Card,Yes,0,0
CUST-02210,36,Two Year,36.41,1231.46,No,DSL,Electronic Check,No,3,0
CUST-02211,2,Month-to-Month,88.34,175.81,Yes,Fiber Optic,Mailed Check,Yes,4,1
CUST-02212,55,Two Year,86.98,4405.43,Yes,DSL,Mailed Check,Yes,1,0
CUST-02213,19,Month-to-Month,58.35,1057.82,Yes,DSL,Credit Card,Yes,0,0
CUST-02214,69,Two Year,100.33,6916.69,No,Fiber Optic,Credit Card,No,1,0
CUST-02215,61,Month-to-Month,70.53,4138.32,No,Fiber Optic,Credit Card,Yes,0,0
CUST-02216,14,Month-to-Month,89.37,1152.2,Yes,DSL,Mailed Check,Yes,1,1
CUST-02217,44,Two Year,77.4,3392.04,No,Fiber Optic,Mailed Check,No,2,0
CUST-02218,27,Two Year,65.57,1652.89,No,Fiber Optic,Credit Card,Yes,0,1
CUST-02219,44,Month-to-Month,46.13,1836.46,No,DSL,Electronic Check,Yes,0,0
CUST-02220,41,Month-to-Month,66.36,2566.05,No,Fiber Optic,Electronic Check,Yes,0,0
CUST-02221,22,Month-to-Month,91.05,1851.0,No,Fiber Optic,Credit Card,No,0,0
CUST-02222,47,Month-to-Month,57.3,2644.32,Yes,No,Electronic Check,No,2,0
CUST-02223,19,Month-to-Month,80.99,1418.78,No,Fiber Optic,Mailed Check,No,1,0
CUST-02224,66,Two Year,42.93,2782.34,Yes,Fiber Optic,Electronic Check,No,2,0
CUST-02225,69,Month-to-Month,89.5,5580.29,Yes,Fiber Optic,Electronic Check,No,2,0
CUST-02226,12,One Year,77.82,927.22,Yes,Fiber Optic,Credit Card,No,3,1
CUST-02227,53,Month-to-Month,39.95,1914.55,No,Fiber Optic,Electronic Check,Yes,1,0
CUST-02228,67,Month-to-Month,64.4,4288.28,No,Fiber Optic,Mailed Check,No,1,0
CUST-02229,10,One Year,93.29,846.48,Yes,DSL,Electronic Check,Yes,2,1
CUST-02230,54,Month-to-Month,38.52,2053.58,No,No,Mailed Check,Yes,1,0
CUST-02231,68,One Year,43.23,2890.06,Yes,Fiber Optic,Bank Transfer,Yes,2,0
CUST-02232,17,Month-to-Month,68.26,1113.36,No,Fiber Optic,Bank Transfer,Yes,4,1
CUST-02233,42,Two Year,123.33,4680.51,Yes,Fiber Optic,Bank Transfer,Yes,1,0
CUST-02234,58,One Year,53.19,2968.14,No,DSL,Mailed Check,Yes,1,0
CUST-02235,25,Two Year,82.38,1980.8,No,Fiber Optic,Electronic Check,Yes,1,0
CUST-02236,18,Month-to-Month,76.5,1316.03,Yes,Fiber Optic,Mailed Check,No,3,1
CUST-02237,29,Month-to-Month,55.26,1543.49,No,Fiber Optic,Credit Card,No,1,0
CUST-02238,25,Month-to-Month,74.03,1844.85,No,DSL,Credit Card,Yes,5,1
CUST-02239,53,Month-to-Month,58.8,3115.0,No,Fiber Optic,Electronic Check,No,1,1
CUST-02240,27,Month-to-Month,61.05,1569.31,No,Fiber Optic,Credit Card,Yes,2,0
CUST-02241,28,Month-to-Month,28.47,724.76,No,Fiber Optic,Credit Card,Yes,1,0
CUST-02242,69,Month-to-Month,69.39,4373.26,Yes,DSL,Credit Card,No,2,1
CUST-02243,42,Month-to-Month,92.48,3775.54,Yes,Fiber Optic,Credit Card,Yes,1,0
CUST-02244,67,Month-to-Month,71.44,4777.85,No,DSL,Credit Card,No,1,0
CUST-02245,52,Month-to-Month,97.26,4772.3,No,Fiber Optic,Electronic Check,Yes,1,0
CUST-02246,64,Month-to-Month,84.51,4920.8,No,Fiber Optic,Mailed Check,No,3,1
CUST-02247,15,One Year,68.51,961.17,No,Fiber Optic,Credit Card,No,1,1
CUST-02248,68,Month-to-Month,54.3,3465.32,No,No,Bank Transfer,Yes,0,0
CUST-02249,68,Month-to-Month,57.84,3931.78,Yes,DSL,Bank Transfer,Yes,0,0
CUST-02250,3,Month-to-Month,33.24,96.59,Yes,Fiber Optic,Mailed Check,Yes,3,1
CUST-02251,26,One Year,63.32,1501.09,Yes,Fiber Optic,Electronic Check,Yes,1,0
CUST-02252,30,Month-to-Month,73.65,2063.03,Yes,Fiber Optic,Credit Card,No,1,0
CUST-02253,31,One Year,112.89,3166.62,No,Fiber Optic,Mailed Check,No,0,0
CUST-02254,57,Two Year,83.21,4578.42,No,No,Bank Transfer,Yes,1,0
CUST-02255,51,Month-to-Month,48.38,2386.63,Yes,Fiber Optic,Electronic Check,Yes,0,0
CUST-02256,16,Two Year,34.02,493.02,No,DSL,Credit Card,Yes,1,0
CUST-02257,44,One Year,64.84,2663.39,Yes,DSL,Electronic Check,No,0,0
CUST-02258,71,Month-to-Month,90.29,6348.3,No,No,Credit Card,Yes,1,0
CUST-02259,32,Month-to-Month,64.48,2027.63,No,DSL,Electronic Check,No,3,1
CUST-02260,67,One Year,83.55,5359.5,Yes,Fiber Optic,Credit Card,No,0,0
CUST-02261,47,Two Year,65.47,2918.5,No,No,Mailed Check,Yes,1,1
CUST-02262,67,Month-to-Month,87.93,5887.1,Yes,Fiber Optic,Credit Card,Yes,0,0
CUST-02263,66,Month-to-Month,30.07,1929.49,Yes,DSL,Bank Transfer,Yes,0,0
CUST-02264,2,One Year,110.1,219.16,No,Fiber Optic,Electronic Check,No,2,0
CUST-02265,58,Month-to-Month,42.19,2219.84,No,Fiber Optic,Electronic Check,Yes,0,0
CUST-02266,14,One Year,89.84,1158.67,No,No,Bank Transfer,Yes,1,0
CUST-02267,60,Month-to-Month,63.2,3424.6,No,Fiber Optic,Bank Transfer,Yes,1,0
CUST-02268,59,One Year,67.1,3906.61,No,Fiber Optic,Mailed Check,Yes,1,0
CUST-02269,19,Two Year,63.97,1178.27,No,DSL,Electronic Check,Yes,1,0
CUST-02270,5,One Year,76.39,350.54,Yes,DSL,Credit Card,Yes,1,0
CUST-02271,31,One Year,81.44,2518.12,Yes,Fiber Optic,Bank Transfer,Yes,2,0
CUST-02272,22,One Year,96.46,2112.74,No,Fiber Optic,Bank Transfer,No,0,0
CUST-02273,40,Two Year,105.2,3881.71,No,Fiber Optic,Mailed Check,No,1,0
CUST-02274,6,Two Year,78.3,453.22,Yes,No,Mailed Check,No,1,0
CUST-02275,4,Month-to-Month,112.84,436.38,Yes,DSL,Mailed Check,Yes,1,0
CUST-02276,32,One Year,72.32,2083.75,Yes,DSL,Electronic Check,Yes,2,0
CUST-02277,56,Month-to-Month,96.94,5259.69,Yes,Fiber Optic,Credit Card,Yes,3,1
CUST-02278,23,Two Year,80.72,1712.0,No,Fiber Optic,Mailed Check,Yes,1,0
CUST-02279,24,One Year,56.27,1337.15,No,Fiber Optic,Mailed Check,Yes,1,0
CUST-02280,12,Month-to-Month,74.53,879.92,No,Fiber Optic,Mailed Check,Yes,1,0
CUST-02281,21,Month-to-Month,82.58,1717.76,No,DSL,Mailed Check,Yes,1,1
CUST-02282,22,Month-to-Month,69.2,1485.49,No,Fiber Optic,Bank Transfer,Yes,2,1
CUST-02283,19,One Year,80.32,1398.64,Yes,No,Bank Transfer,Yes,0,0
CUST-02284,25,Month-to-Month,91.63,2144.27,No,No,Credit Card,No,1,0
CUST-02285,21,Month-to-Month,69.42,1415.39,No,Fiber Optic,Electronic Check,No,2,1
CUST-02286,50,Two Year,15.0,699.25,No,Fiber Optic,Credit Card,No,1,0
CUST-02287,25,One Year,111.96,2717.84,No,Fiber Optic,Credit Card,Yes,1,0
CUST-02288,55,Month-to-Month,62.56,3212.39,No,Fiber Optic,Credit Card,Yes,1,1
CUST-02289,44,Month-to-Month,49.42,1995.68,Yes,DSL,Electronic Check,No,2,0
CUST-02290,47,Two Year,41.9,1874.41,Yes,Fiber Optic,Mailed Check,No,2,0
CUST-02291,43,One Year,61.59,2565.27,Yes,No,Credit Card,No,1,0
CUST-02292,67,One Year,55.93,3566.39,Yes,No,Bank Transfer,Yes,1,0
CUST-02293,19,Month-to-Month,51.57,944.74,No,Fiber Optic,Electronic Check,No,2,1
CUST-02294,71,Month-to-Month,52.95,3548.19,Yes,DSL,Credit Card,Yes,4,0
CUST-02295,15,Month-to-Month,83.24,1220.92,Yes,Fiber Optic,Credit Card,Yes,2,0
CUST-02296,10,One Year,120.76,1165.33,No,DSL,Credit Card,No,0,0
CUST-02297,60,Month-to-Month,90.51,5199.59,No,DSL,Mailed Check,No,1,0
CUST-02298,65,Month-to-Month,98.06,6014.01,No,Fiber Optic,Bank Transfer,Yes,0,0
CUST-02299,7,One Year,60.56,404.24,Yes,Fiber Optic,Bank Transfer,No,0,1
CUST-02300,44,Two Year,72.62,2892.05,Yes,Fiber Optic,Mailed Check,Yes,1,0
CUST-02301,37,One Year,80.66,2884.96,No,Fiber Optic,Credit Card,Yes,0,1
CUST-02302,16,Month-to-Month,53.51,788.04,No,Fiber Optic,Electronic Check,No,0,1
CUST-02303,38,Month-to-Month,59.36,2224.13,Yes,DSL,Electronic Check,No,1,0
CUST-02304,50,Month-to-Month,91.36,4482.28,No,DSL,Credit Card,Yes,3,0
CUST-02305,42,Month-to-Month,97.26,3892.09,No,Fiber Optic,Electronic Check,No,1,1
CUST-02306,38,Month-to-Month,71.69,2682.58,No,No,Electronic Check,Yes,1,1
CUST-02307,64,Month-to-Month,40.12,2483.15,Yes,No,Credit Card,Yes,0,0
CUST-02308,17,One Year,62.61,972.97,No,DSL,Credit Card,No,0,0
CUST-02309,45,Two Year,33.97,1489.02,No,Fiber Optic,Credit Card,No,1,1
CUST-02310,23,Two Year,71.88,1652.55,Yes,No,Electronic Check,Yes,0,0
CUST-02311,71,Month-to-Month,76.39,4903.55,Yes,DSL,Bank Transfer,Yes,0,0
CUST-02312,19,Month-to-Month,63.23,1110.66,Yes,Fiber Optic,Electronic Check,No,4,1
CUST-02313,63,Month-to-Month,76.04,4597.82,Yes,Fiber Optic,Electronic Check,No,0,0
CUST-02314,46,Month-to-Month,80.42,3482.98,Yes,Fiber Optic,Electronic Check,Yes,2,0
CUST-02315,16,Month-to-Month,76.42,1178.4,Yes,DSL,Mailed Check,Yes,4,0
CUST-02316,55,Month-to-Month,39.96,2106.9,No,DSL,Bank Transfer,Yes,0,1
CUST-02317,18,One Year,63.67,1121.76,No,DSL,Electronic Check,Yes,1,0
CUST-02318,19,Month-to-Month,80.25,1383.09,No,Fiber Optic,Credit Card,Yes,1,1
CUST-02319,25,Two Year,109.47,2583.66,No,DSL,Credit Card,No,1,0
CUST-02320,50,Month-to-Month,63.2,3115.78,Yes,Fiber Optic,Electronic Check,Yes,4,0
CUST-02321,29,Month-to-Month,83.77,2274.52,Yes,Fiber Optic,Credit Card,No,1,0
CUST-02322,41,Month-to-Month,91.95,3582.88,No,DSL,Bank Transfer,Yes,2,1
CUST-02323,40,Month-to-Month,65.08,2348.5,No,DSL,Mailed Check,No,0,0
CUST-02324,15,Month-to-Month,98.71,1365.78,Yes,DSL,Mailed Check,No,1,1
CUST-02325,17,Two Year,100.05,1609.63,No,No,Bank Transfer,Yes,0,0
CUST-02326,23,Month-to-Month,104.51,2259.26,No,DSL,Electronic Check,Yes,1,1
CUST-02327,17,Month-to-Month,81.46,1345.3,No,Fiber Optic,Bank Transfer,No,2,1
CUST-02328,67,One Year,129.0,8307.55,No,Fiber Optic,Electronic Check,Yes,1,0
CUST-02329,28,Month-to-Month,54.62,1511.05,Yes,DSL,Electronic Check,Yes,3,0
CUST-02330,30,One Year,123.1,3639.37,No,No,Bank Transfer,Yes,1,1
CUST-02331,49,Month-to-Month,89.21,4039.61,No,Fiber Optic,Electronic Check,Yes,0,0
CUST-02332,57,Two Year,103.51,5320.47,No,Fiber Optic,Bank Transfer,Yes,1,0
CUST-02333,50,Month-to-Month,62.0,3054.89,No,DSL,Bank Transfer,No,2,0
CUST-02334,40,Month-to-Month,91.11,3399.9,No,DSL,Electronic Check,No,3,1
CUST-02335,71,One Year,105.67,7012.73,No,DSL,Credit Card,Yes,0,0
CUST-02336,65,Two Year,42.82,2549.06,Yes,Fiber Optic,Electronic Check,Yes,0,0
CUST-02337,15,Month-to-Month,65.92,958.44,No,No,Bank Transfer,Yes,0,1
CUST-02338,12,One Year,16.47,183.41,No,Fiber Optic,Electronic Check,Yes,2,1
CUST-02339,29,Month-to-Month,65.54,1744.19,No,DSL,Electronic Check,Yes,2,1
CUST-02340,61,Month-to-Month,49.6,2875.35,No,DSL,Credit Card,Yes,0,0
CUST-02341,70,Month-to-Month,64.56,4406.41,No,Fiber Optic,Credit Card,Yes,2,1
CUST-02342,51,One Year,143.09,6764.57,No,DSL,Mailed Check,Yes,1,0
